,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
0,agentic,3,86,0.65,4.344723366899416,"Lowest queue depth and matches all requirements (Valgrind, low latency MPI, local scratch).",BUSY,SUCCESS,SelectionStatus.SELECTED,18,86,hpc,687888.0,9016.0,6744.0,2253.0,229826.0,102.0,4.0,9012.0,4491.0,0.65,0.015,0.16
1,agentic,0,,,1.636939198942855,All selection strategies failed. AgenticSelector: The cluster is BUSY and the requested smilei version (5.0.7) is not available.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
2,agentic,16,,,1.4859143511857837,All selection strategies failed. AgenticSelector: Only option is BUSY and unlikely to fulfill the request for 21 nodes soon due to high queue depth.,,REJECTED,SelectionStatus.REJECTED,2,,,,,,,,,,,,,,
3,agentic,73,64,0.65,6.170741443056613,Lowest queue depth and satisfies IOR and GPU requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,22,64,hpc,304658.0,3724.0,4117.0,531.0,39359.0,74.0,7.0,3717.0,3586.0,0.65,0.015,0.16
4,agentic,52,97,0.65,3.0655186499934644,The cluster has the shortest queue amongst all the BUSY clusters and has the requested GPU type.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,97,hpc,717600.0,8025.0,6900.0,1604.0,166831.0,104.0,5.0,8020.0,5296.0,0.65,0.015,0.16
5,agentic,4,100,0.65,1.4341504268813878,Cluster 100 is the least busy and has A100 GPUs with Pymatgen.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,100,hpc,499467.0,570.0,5741.0,113.0,9831.0,87.0,5.0,565.0,5628.0,0.65,0.015,0.16
6,agentic,97,,,2.214715503156185,All selection strategies failed. AgenticSelector: Cluster 41 is BUSY,,REJECTED,SelectionStatus.REJECTED,35,,,,,,,,,,,,,,
7,agentic,94,,,2.0243041650392115,All selection strategies failed. AgenticSelector: No READY cluster available; chose the BUSY cluster with the best hardware match and gpcnet installed.,,REJECTED,SelectionStatus.REJECTED,4,,,,,,,,,,,,,,
8,agentic,1,79,,1.8643480979371816,"Cluster 79 offers the best combination of required numpy version, low latency MPI support, and required GPUs, despite being busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,4,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6843.0,0.65,0.015,0.16
9,agentic,76,44,1441.5,1.677567214006558,Lowest queue depth among BUSY clusters and meets hardware requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,44,hpc,629424.0,2244.0,6696.0,717.0,67441.0,94.0,3.0,2151.0,5949.0,0.65,0.015,0.16
10,agentic,81,64,,5.433789734030142,"Cluster has amg2023, sufficient CPU/GPU resources, and a relatively low queue depth.",BUSY,SUCCESS,SelectionStatus.SELECTED,16,64,hpc,304658.0,3724.0,4117.0,531.0,39359.0,74.0,7.0,3717.0,3587.0,0.65,0.015,0.16
11,agentic,57,5,0.65,1.306333027081564,"Cluster 5 has better hardware (H100 GPUs), ethernet connectivity, and more memory available despite being busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,5,hpc,654624.0,5232.0,6819.0,871.0,83621.0,96.0,6.0,5226.0,5948.0,0.65,0.015,0.16
12,agentic,32,1,0.65,1.7517843209207058,Only READY cluster that matches the request.,BUSY,SUCCESS,SelectionStatus.SELECTED,18,1,hpc,638911.0,4734.0,7021.0,788.0,71708.0,91.0,6.0,4728.0,6233.0,0.65,0.015,0.16
13,agentic,41,,,0.9410795760340989,All selection strategies failed. AgenticSelector: No clusters available to evaluate.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
14,agentic,92,,,1.213342574192211,All selection strategies failed. AgenticSelector: All clusters busy. 7 is the best match for GPUs but is still busy.,,REJECTED,SelectionStatus.REJECTED,3,,,,,,,,,,,,,,
