,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
0,agentic,81,74,,2.8004612310323864,Smallest queue depth (31) and meets all requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,16,74,hpc,1102800.0,7376.0,9190.0,922.0,110640.0,120.0,8.0,7376.0,8269.0,0.65,0.015,0.16
1,agentic,23,,,1.8204576710704714,All selection strategies failed. AgenticSelector: Cluster busy.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
2,agentic,74,33,1511656.25,2.4496763369534165,"Cluster 33 meets all requirements (CP2K 9.1, sufficient nodes, GPUs, NFS, low-latency MPI), and explicitly states having enough idle nodes, despite the overall 'BUSY' status, suggesting potentially better availability.",BUSY,SUCCESS,SelectionStatus.SELECTED,26,33,hpc,1232896.0,14945.0,9632.0,610.0,78080.0,128.0,7.0,4270.0,7498.0,0.65,0.015,0.16
3,agentic,38,79,,1.2934898079838604,"Only proposal, meets requirements, but cluster is busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6843.0,0.65,0.015,0.16
4,agentic,47,10,0.65,1.325561154866591,"Cluster 10 has the requested GPUs and MPI support, better than 27.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,10,hpc,1255776.0,12200.0,9888.0,1524.0,193615.0,127.0,8.0,12192.0,8364.0,0.65,0.015,0.16
5,agentic,52,41,0.65,1.718565790913999,Smallest queue depth and has the requested H100 GPUs.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,41,hpc,1271296.0,6040.0,9932.0,754.0,96512.0,128.0,8.0,6032.0,9178.0,0.65,0.015,0.16
6,agentic,18,2,3920758.4000000004,1.8101975820027292,"Cluster 2 has Cython 3.8.7 in hpc-dev-5 conda env, 3927 nodes available, and each node has 5 GPUs. OpenMPI supports openib for low latency MPI.",BUSY,SUCCESS,SelectionStatus.SELECTED,3,2,hpc,251328.0,390.0,3927.0,-2378.0,-152158.0,64.0,5.0,-11890.0,3850.0,0.65,0.015,0.16
7,agentic,11,66,13456625.0,1.3858119619544595,"All clusters are BUSY, but cluster 66 has the most resources and the shortest queue.",BUSY,SUCCESS,SelectionStatus.SELECTED,4,66,hpc,919255.0,6420.0,8135.0,-3480.0,-393240.0,113.0,6.0,-20880.0,7066.0,0.65,0.015,0.16
8,agentic,93,,,1.0698372579645365,All selection strategies failed. AgenticSelector: No cluster proposals received to evaluate against the user request.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
9,agentic,6,79,0.65,1.940209741005674,"Matches GPU and MPI requirements; petsc4py can be user-installed, though queue is busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,1,79,hpc,748604.0,2556.0,7268.0,425.0,43793.0,103.0,6.0,2550.0,6844.0,0.65,0.015,0.16
10,agentic,58,,,1.6747613458428532,All selection strategies failed. AgenticSelector: Cluster is busy and lacks the required Cython version pre-installed.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
11,agentic,67,10,1.3,1.3802847450133413,"Cluster 10 has the correct number of GPUs and MAGMA version, even though BUSY.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,10,hpc,1255776.0,12200.0,9888.0,1523.0,193488.0,127.0,8.0,12184.0,8365.0,0.65,0.015,0.16
12,agentic,21,27,473.85,2.998097109841183,"Cluster 27 has networkx 1.1.6 in its conda environment, which satisfies the user's networkx version requirement. While it is busy, having the software available makes it preferable.",BUSY,SUCCESS,SelectionStatus.SELECTED,3,27,hpc,818448.0,960.0,8024.0,133.0,13614.0,102.0,6.0,798.0,7865.0,0.65,0.015,0.16
