,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
0,agentic-cost,55,45,16226.6,2.7980871330946684,"Cluster 45 has the shortest queue depth, stream (>= 5.10.0) available via Spack, one GPU per node, and low latency fabric support. Although it's busy, it's the best available option.",BUSY,SUCCESS,SelectionStatus.SELECTED,15,45,hpc,991300.0,8148.0,8620.0,1006.0,115690.0,115.0,7.0,7042.0,7457.0,0.65,0.015,0.16
1,agentic-cost,97,78,0.65,1.9427150059491396,Provides all required resources. User is managing MVAPICH2 version within singularity.,BUSY,SUCCESS,SelectionStatus.SELECTED,35,78,hpc,543634.0,2324.0,5974.0,580.0,52826.0,91.0,4.0,2320.0,5394.0,0.65,0.015,0.16
2,agentic-cost,99,20,0.65,1.6999669938813895,Shortest queue depth while meeting requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,20,hpc,432683.0,1235.0,5477.0,246.0,19434.0,79.0,5.0,1230.0,5231.0,0.65,0.015,0.16
3,agentic-cost,77,54,1.9500000000000002,1.4079988240264356,"Closest match in terms of software and hardware, although busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,12,54,hpc,1121456.0,1504.0,9424.0,187.0,22253.0,119.0,8.0,1496.0,9237.0,0.65,0.015,0.16
4,agentic-cost,93,,,1.2558535381685942,All selection strategies failed. AgenticSelector: No cluster proposals received.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
5,agentic-cost,22,59,0.65,1.7269982520956546,"Lowest queue depth among busy clusters with necessary MPI support, despite requiring manual Horovod installation.",BUSY,SUCCESS,SelectionStatus.SELECTED,8,59,hpc,953465.0,5556.0,8291.0,925.0,106375.0,115.0,6.0,5550.0,7366.0,0.65,0.015,0.16
6,agentic-cost,10,96,5776134.65,1.8817515689879656,Only cluster that meets the minimum hardware requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,96,hpc,687456.0,8208.0,6944.0,-1613.0,-159687.0,99.0,6.0,-9678.0,5577.0,0.65,0.015,0.16
7,agentic-cost,0,,,0.9953846309799701,"All selection strategies failed. AgenticSelector: The requested smilei version is unavailable, and the cluster is busy.",,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
8,agentic-cost,36,16,,2.0372483041137457,"Largest number of free cores and GPUs, shortest queue, but requires user to install Keras-CV.",BUSY,SUCCESS,SelectionStatus.SELECTED,12,16,hpc,1002588.0,10270.0,8643.0,2054.0,238351.0,116.0,5.0,10270.0,6590.0,0.65,0.015,0.16
9,agentic-cost,41,,,1.2451540129259229,All selection strategies failed. AgenticSelector: No cluster proposals received for evaluation.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
10,agentic-cost,53,15,0.65,1.514692093944177,"Matches requirements, ready status, and acceptable CPU load. User must provide container with timm.",BUSY,SUCCESS,SelectionStatus.SELECTED,38,15,hpc,1127524.0,9968.0,9242.0,1423.0,173606.0,122.0,7.0,9961.0,7819.0,0.65,0.015,0.16
11,agentic-cost,67,10,0.65,1.5435351559426636,"Cluster 10 has the requested MAGMA version and the correct number of GPUs per node, while cluster 68 does not have enough GPUs per node. Both are busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,10,hpc,1255776.0,12200.0,9888.0,1524.0,193615.0,127.0,8.0,12192.0,8364.0,0.65,0.015,0.16
12,agentic-cost,43,,,2.5859379039611667,All selection strategies failed. AgenticSelector: Cluster is BUSY and requires h5py installation.,,REJECTED,SelectionStatus.REJECTED,2,,,,,,,,,,,,,,
13,agentic-cost,82,98,0.65,2.079270897898823,"Cluster 98 has Lustre storage and a close numba version, making it a better match despite its busy status.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164.0,4158.0,6406.0,692.0,65048.0,94.0,6.0,4152.0,5714.0,0.65,0.015,0.16
14,agentic-cost,75,66,0.65,2.102281773928553,"Cluster has Omnipath and low latency MPI support, and relatively lower queue depth compared to the others.",BUSY,SUCCESS,SelectionStatus.SELECTED,5,66,hpc,919255.0,6420.0,8135.0,1069.0,120797.0,113.0,6.0,6414.0,7066.0,0.65,0.015,0.16
15,agentic-cost,86,,,1.5983798359520733,All selection strategies failed. AgenticSelector: Both clusters are BUSY and lack patsy installation.,,REJECTED,SelectionStatus.REJECTED,2,,,,,,,,,,,,,,
16,agentic-cost,16,66,,1.1710118767805398,"Only option that matches requirements, but is busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,66,hpc,919255.0,6420.0,8135.0,1069.0,120797.0,113.0,6.0,6414.0,7067.0,0.65,0.015,0.16
17,agentic-cost,73,64,0.65,5.091596900951117,Shortest queue depth (3585) and meets all hardware and software requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,22,64,hpc,304658.0,3724.0,4117.0,531.0,39359.0,74.0,7.0,3717.0,3586.0,0.65,0.015,0.16
18,agentic-cost,33,58,0.65,3.0398143099155277,Has the requested software and relatively smaller queue depth.,BUSY,SUCCESS,SelectionStatus.SELECTED,17,58,hpc,891219.0,10880.0,8029.0,2175.0,241448.0,111.0,5.0,10875.0,5854.0,0.65,0.015,0.16
19,agentic-cost,98,2,0.65,1.317745670909062,"Lowest queue depth and required GPUs per node, even though BUSY and needs pyscf install.",BUSY,SUCCESS,SelectionStatus.SELECTED,3,2,hpc,251328.0,390.0,3927.0,77.0,4962.0,64.0,5.0,385.0,3850.0,0.65,0.015,0.16
20,agentic-cost,19,78,0.65,3.5246917009353638,Only proposal. Meets requirements. ,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634.0,2324.0,5974.0,579.0,52735.0,91.0,4.0,2316.0,5395.0,0.65,0.015,0.16
21,agentic-cost,62,15,29767.399999999998,2.7584446819964796,All clusters are busy. Selected cluster 15 because it has the required software and the most available cores.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,15,hpc,1127524.0,9968.0,9242.0,1209.0,147498.0,122.0,7.0,8463.0,7820.0,0.65,0.015,0.16
