,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
0,soonest,39,64,,0.0005832398310303688,Smallest queue depth: 3585 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,34,64,hpc,304658,3724,4117,532,39433,74,7,3724,3586,0.65,0.015,0.16
1,soonest,71,6,,0.0002911328338086605,Smallest queue depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,11,6,standalone,30,0,1,1,16,30,0,0,1,0.12,0.01,0.44
2,soonest,38,77,,0.00020105182193219662,Smallest queue depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,77,standalone,16,0,1,1,11,16,0,0,1,0.12,0.01,0.44
3,soonest,73,64,0.65,0.0003278430085629225,Smallest queue depth: 3586 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,22,64,hpc,304658,3724,4117,531,39359,74,7,3717,3587,0.65,0.015,0.16
4,soonest,62,64,29767.399999999998,0.0002228140365332365,Smallest queue depth: 3587 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,64,hpc,304658,3724,4117,317,23523,74,7,2219,3588,0.65,0.015,0.16
5,soonest,36,4,,0.0002213721163570881,Smallest queue depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,4,standalone,24,0,1,1,17,24,0,0,1,0.12,0.01,0.44
6,soonest,51,64,,0.00036631617695093155,Smallest queue depth: 3588 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,33,64,hpc,304658,3724,4117,317,23523,74,7,2219,3589,0.65,0.015,0.16
7,soonest,65,64,,0.00033597019501030445,Smallest queue depth: 3589 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,33,64,hpc,304658,3724,4117,317,23523,74,7,2219,3590,0.65,0.015,0.16
8,soonest,32,64,0.65,0.0002755350433290005,Smallest queue depth: 3590 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,18,64,hpc,304658,3724,4117,316,23449,74,7,2212,3591,0.65,0.015,0.16
9,soonest,5,35,,0.00024067703634500504,Smallest queue depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,35,standalone,26,0,1,1,23,26,0,0,1,0.12,0.01,0.44
10,soonest,2,2,0.65,0.0002595330588519573,Smallest queue depth: 3849 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,2,hpc,251328,390,3927,77,4962,64,5,385,3850,0.65,0.015,0.16
11,soonest,92,96,,0.00021160300821065903,Smallest queue depth: 5576 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,96,hpc,687456,8208,6944,1368,135432,99,6,8208,5577,0.65,0.015,0.16
12,soonest,17,64,0.65,0.00023696990683674812,Smallest queue depth: 3591 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,7,64,hpc,304658,3724,4117,315,23375,74,7,2205,3592,0.65,0.015,0.16
13,soonest,33,64,0.65,0.0003142778296023607,Smallest queue depth: 3592 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,17,64,hpc,304658,3724,4117,314,23301,74,7,2198,3593,0.65,0.015,0.16
14,soonest,24,98,0.65,0.0002823970280587673,Smallest queue depth: 5713 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164,4158,6406,692,65048,94,6,4152,5714,0.65,0.015,0.16
15,soonest,23,5,0.65,0.00016443314962089062,Smallest queue depth: 5947 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,5,hpc,654624,5232,6819,871,83621,96,6,5226,5948,0.65,0.015,0.16
16,soonest,55,86,16226.6,0.0003324630670249462,Smallest queue depth: 4490 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,86,hpc,687888,9016,6744,2096,213812,102,4,8384,4491,0.65,0.015,0.16
17,soonest,9,64,,0.00022355490364134312,Smallest queue depth: 3593 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,64,hpc,304658,3724,4117,314,23301,74,7,2198,3594,0.65,0.015,0.16
18,soonest,27,2,,0.00019777589477598667,Smallest queue depth: 3850 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,7,2,hpc,251328,390,3927,77,4962,64,5,385,3851,0.65,0.015,0.16
19,soonest,37,88,13.5,0.0003356281667947769,Smallest queue depth: 9 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,88,cloud,960,0,15,3,222,64,0,0,10,1.5,0.08,1.49
20,soonest,86,83,0.65,0.00019408902153372765,Smallest queue depth: 5221 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,83,hpc,451752,785,5378,156,13104,84,5,780,5222,0.65,0.015,0.16
21,soonest,77,2,1.3,0.0003877868875861168,Smallest queue depth: 3851 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,2,hpc,251328,390,3927,75,4834,64,5,375,3852,0.65,0.015,0.16
22,soonest,97,64,0.65,0.00038675591349601746,Smallest queue depth: 3594 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,35,64,hpc,304658,3724,4117,313,23227,74,7,2191,3595,0.65,0.015,0.16
23,soonest,60,73,,0.0003613580483943224,Smallest queue depth: 39 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,23,73,cloud,8128,0,127,88,5676,64,0,0,40,1.5,0.08,1.49
24,soonest,1,19,,0.0003267622087150812,Smallest queue depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,19,standalone,20,0,1,1,7,20,0,0,1,0.12,0.01,0.44
25,soonest,61,21,0.12,0.0003758950624614954,Smallest queue depth: 0 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,18,21,standalone,20,0,1,0,-10,20,0,0,1,0.12,0.01,0.44
26,soonest,13,64,,0.0003489030059427023,Smallest queue depth: 3595 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,21,64,hpc,304658,3724,4117,313,23227,74,7,2191,3596,0.65,0.015,0.16
27,soonest,56,82,5.2,0.00040786596946418285,Smallest queue depth: 5543 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,82,hpc,497728,113,5656,105,9240,88,1,105,5544,0.65,0.015,0.16
28,soonest,49,80,48089.600000000006,0.00021146191284060478,Smallest queue depth: 9800 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,80,hpc,1280000,1400,10000,-72,-9216,128,7,-504,9801,0.65,0.015,0.16
29,soonest,75,97,0.65,0.00023967609740793705,Smallest queue depth: 5295 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,97,hpc,717600,8025,6900,1604,166831,104,5,8020,5296,0.65,0.015,0.16
30,soonest,79,16,0.65,0.00025445385836064816,Smallest queue depth: 6589 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,16,hpc,1002588,10270,8643,2053,238235,116,5,10265,6590,0.65,0.015,0.16
31,soonest,74,64,1511656.25,0.0003443250898271799,Smallest queue depth: 3596 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,26,64,hpc,304658,3724,4117,-1212,-89623,74,7,-8484,3597,0.65,0.015,0.16
32,soonest,0,94,0.65,0.0002356779295951128,Smallest queue depth: 6457 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,94,hpc,761900,9296,7619,1161,116100,100,8,9288,6458,0.65,0.015,0.16
33,soonest,68,83,5.8500000000000005,0.00028609391301870346,Smallest queue depth: 5222 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,14,83,hpc,451752,785,5378,153,12852,84,5,765,5223,0.65,0.015,0.16
34,soonest,76,90,624.6500000000001,0.0002018539234995842,Smallest queue depth: 39 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,90,cloud,8384,92,131,61,3922,64,1,61,40,1.5,0.08,1.49
35,soonest,52,89,0.65,0.00035154796205461025,Smallest queue depth: 70 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,89,cloud,8704,66,136,65,4201,64,1,65,71,1.5,0.08,1.49
36,soonest,26,64,0.65,0.00034652999602258205,Smallest queue depth: 3597 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,32,64,hpc,304658,3724,4117,-1213,-89697,74,7,-8491,3598,0.65,0.015,0.16
37,soonest,58,78,0.65,0.0002741918433457613,Smallest queue depth: 5393 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634,2324,5974,580,52826,91,4,2320,5394,0.65,0.015,0.16
38,soonest,93,18,,0.00020072190091013908,Smallest queue depth: 7 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,18,cloud,704,0,11,4,309,64,0,0,8,1.5,0.08,1.49
39,soonest,6,79,0.65,0.00018767686560750008,Smallest queue depth: 6842 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,79,hpc,748604,2556,7268,425,43793,103,6,2550,6843,0.65,0.015,0.16
40,soonest,91,28,0.65,0.000258471118286252,Smallest queue depth: 5767 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,28,hpc,808562,11557,7418,1650,179917,109,7,11550,5768,0.65,0.015,0.16
41,soonest,15,64,0.65,0.00038971216417849064,Smallest queue depth: 3598 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,64,hpc,304658,3724,4117,-1214,-89771,74,7,-8498,3599,0.65,0.015,0.16
42,soonest,25,50,,0.0003302281256765127,Smallest queue depth: 24 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,6,50,cloud,7744,0,121,97,6231,64,0,0,25,1.5,0.08,1.49
43,soonest,81,72,,0.0003422209993004799,Smallest queue depth: 10 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,16,72,cloud,2624,0,41,31,1987,64,0,0,11,1.5,0.08,1.49
44,soonest,35,82,,0.0002066739834845066,Smallest queue depth: 5544 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,82,hpc,497728,113,5656,105,9240,88,1,105,5545,0.65,0.015,0.16
