,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
0,soonest,16,3,,0.000260709086433053,Smallest queue depth: 14 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,3,cloud,1792,0,28,14,922,64,0,0,15,1.5,0.08,1.49
1,soonest,39,64,,0.00034674396738409996,Smallest queue depth: 3585 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,34,64,hpc,304658,3724,4117,532,39433,74,7,3724,3586,0.65,0.015,0.16
2,soonest,18,2,3920758.4000000004,0.0002854461781680584,Smallest queue depth: 3849 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,2,hpc,251328,390,3927,-2378,-152158,64,5,-11890,3850,0.65,0.015,0.16
3,soonest,1,19,,0.00019566412083804607,Smallest queue depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,19,standalone,20,0,1,1,7,20,0,0,1,0.12,0.01,0.44
4,soonest,49,80,48089.600000000006,0.000184281961992383,Smallest queue depth: 9800 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,80,hpc,1280000,1400,10000,-72,-9216,128,7,-504,9801,0.65,0.015,0.16
5,soonest,24,98,0.65,0.0001738730352371931,Smallest queue depth: 5713 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164,4158,6406,692,65048,94,6,4152,5714,0.65,0.015,0.16
6,soonest,93,18,,0.00017075706273317337,Smallest queue depth: 7 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,18,cloud,704,0,11,4,309,64,0,0,8,1.5,0.08,1.49
7,soonest,34,1,0.65,0.00014514802023768425,Smallest queue depth: 6232 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,1,hpc,638911,4734,7021,788,71708,91,6,4728,6233,0.65,0.015,0.16
8,soonest,21,79,473.85,0.00020091491751372814,Smallest queue depth: 6842 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,79,hpc,748604,2556,7268,399,41115,103,6,2394,6843,0.65,0.015,0.16
9,soonest,28,52,,0.00017257011495530605,Smallest queue depth: 0 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,3,52,standalone,24,0,1,1,14,24,0,0,1,0.12,0.01,0.44
10,soonest,68,83,5.8500000000000005,0.0002374439500272274,Smallest queue depth: 5221 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,14,83,hpc,451752,785,5378,154,12936,84,5,770,5222,0.65,0.015,0.16
11,soonest,48,23,1.5,0.00027338298968970776,Smallest queue depth: 18 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,23,cloud,7680,102,120,101,6517,64,1,101,19,1.5,0.08,1.49
12,soonest,87,78,0.65,0.00022931909188628197,Smallest queue depth: 5393 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634,2324,5974,580,52826,91,4,2320,5394,0.65,0.015,0.16
13,soonest,56,82,1.3,0.0002826510462909937,Smallest queue depth: 5543 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,82,hpc,497728,113,5656,105,9240,88,1,105,5544,0.65,0.015,0.16
14,soonest,0,94,0.65,0.0002033489290624857,Smallest queue depth: 6457 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,94,hpc,761900,9296,7619,1161,116100,100,8,9288,6458,0.65,0.015,0.16
15,soonest,38,77,,0.0002045910805463791,Smallest queue depth: 0 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,2,77,standalone,16,0,1,1,11,16,0,0,1,0.12,0.01,0.44
16,soonest,13,64,,0.0002507988829165697,Smallest queue depth: 3586 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,21,64,hpc,304658,3724,4117,532,39433,74,7,3724,3587,0.65,0.015,0.16
17,soonest,71,6,,0.00020140595734119415,Smallest queue depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,11,6,standalone,30,0,1,1,16,30,0,0,1,0.12,0.01,0.44
18,soonest,3,86,0.65,0.00021221605129539967,Smallest queue depth: 4490 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,18,86,hpc,687888,9016,6744,2253,229826,102,4,9012,4491,0.65,0.015,0.16
19,soonest,23,5,0.65,0.00014476710930466652,Smallest queue depth: 5947 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,5,hpc,654624,5232,6819,871,83621,96,6,5226,5948,0.65,0.015,0.16
20,soonest,14,64,,0.00019628508016467094,Smallest queue depth: 3587 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,17,64,hpc,304658,3724,4117,532,39433,74,7,3724,3588,0.65,0.015,0.16
21,soonest,79,16,0.65,0.00016319192945957184,Smallest queue depth: 6589 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,16,hpc,1002588,10270,8643,2053,238235,116,5,10265,6590,0.65,0.015,0.16
22,soonest,43,73,,0.00019060401245951653,Smallest queue depth: 39 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,73,cloud,8128,0,127,88,5676,64,0,0,40,1.5,0.08,1.49
23,soonest,17,64,0.65,0.00023429794237017632,Smallest queue depth: 3588 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,7,64,hpc,304658,3724,4117,531,39359,74,7,3717,3589,0.65,0.015,0.16
24,soonest,33,64,0.65,0.00027064792811870575,Smallest queue depth: 3589 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,17,64,hpc,304658,3724,4117,530,39285,74,7,3710,3590,0.65,0.015,0.16
25,soonest,9,64,,0.00018885103054344654,Smallest queue depth: 3590 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,64,hpc,304658,3724,4117,530,39285,74,7,3710,3591,0.65,0.015,0.16
26,soonest,57,98,0.65,0.00017522508278489113,Smallest queue depth: 5714 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164,4158,6406,691,64954,94,6,4146,5715,0.65,0.015,0.16
27,soonest,25,50,,0.0002171550877392292,Smallest queue depth: 24 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,6,50,cloud,7744,0,121,97,6231,64,0,0,25,1.5,0.08,1.49
28,soonest,45,28,,0.00021773693151772022,Smallest queue depth: 5767 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,28,hpc,808562,11557,7418,1651,180026,109,7,11557,5768,0.65,0.015,0.16
29,soonest,46,46,4056.65,0.0003281780518591404,Smallest queue depth: 8146 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,46,hpc,1002456,2954,8568,343,40131,117,7,2401,8147,0.65,0.015,0.16
30,soonest,65,64,,0.00035282503813505173,Smallest queue depth: 3591 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,33,64,hpc,304658,3724,4117,530,39285,74,7,3710,3592,0.65,0.015,0.16
31,soonest,41,77,,0.00017452379688620567,Smallest queue depth: 1 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,1,77,standalone,16,0,1,1,11,16,0,0,2,0.12,0.01,0.44
32,soonest,99,83,0.65,0.0002034190110862255,Smallest queue depth: 5222 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,83,hpc,451752,785,5378,153,12852,84,5,765,5223,0.65,0.015,0.16
33,soonest,15,64,0.65,0.0001784008927643299,Smallest queue depth: 3592 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,64,hpc,304658,3724,4117,529,39211,74,7,3703,3593,0.65,0.015,0.16
