,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
0,agentic,15,48,0.65,1.5360557141248137,All clusters are busy and require trl installation. Cluster 48 has the shortest queue depth.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,48,hpc,684881.0,1647.0,6781.0,548.0,55348.0,101.0,3.0,1644.0,6233.0,0.65,0.015,0.16
1,agentic,86,,,2.0002523600123823,All selection strategies failed. AgenticSelector: Both clusters are BUSY and lack pre-installed patsy. Arbitrarily chosen.,,REJECTED,SelectionStatus.REJECTED,2,,,,,,,,,,,,,,
2,agentic,21,27,473.85,1.3319769278168678,Cluster 27 is BUSY but has networkx (1.1.6) available.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,27,hpc,818448.0,960.0,8024.0,133.0,13614.0,102.0,6.0,798.0,7865.0,0.65,0.015,0.16
3,agentic,69,,,1.8876402359455824,"All selection strategies failed. AgenticSelector: Both clusters are busy, but cluster 5 is selected because it has the necessary hardware, even though the queue is large. Cluster 55 does not have mlflow installed.",,REJECTED,SelectionStatus.REJECTED,2,,,,,,,,,,,,,,
4,agentic,94,,,2.1952701050322503,"All selection strategies failed. AgenticSelector: No perfect match was found, all clusters are BUSY. Cluster 33 has the lowest queue depth.",,REJECTED,SelectionStatus.REJECTED,4,,,,,,,,,,,,,,
5,agentic,22,82,0.65,4.105654061073437,"OpenMPI with InfiniBand and Horovod 2.9.0 pre-installed. The user can upgrade Horovod in hpc-dev-1 environment, which is easier than installing from scratch on other clusters. Even though the cluster is BUSY, the presence of a previous horovod install is an advantage.",BUSY,SUCCESS,SelectionStatus.SELECTED,8,82,hpc,497728.0,113.0,5656.0,112.0,9856.0,88.0,1.0,112.0,5544.0,0.65,0.015,0.16
6,agentic,4,100,0.65,1.2890903120860457,"Best hardware and software match, shortest queue among busy clusters.",BUSY,SUCCESS,SelectionStatus.SELECTED,4,100,hpc,499467.0,570.0,5741.0,113.0,9831.0,87.0,5.0,565.0,5628.0,0.65,0.015,0.16
7,agentic,67,10,1.3,1.4079300130251795,"Cluster 10 has 8 GPUs per node, matching the request. Cluster 68 only has 6. Both are BUSY.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,10,hpc,1255776.0,12200.0,9888.0,1524.0,193615.0,127.0,8.0,12192.0,8364.0,0.65,0.015,0.16
8,agentic,91,,,1.0995382720138878,All selection strategies failed. AgenticSelector: CMake version mismatch (3.23.1 vs. 1.12.3). Cluster is also very busy.,,REJECTED,SelectionStatus.REJECTED,2,,,,,,,,,,,,,,
9,agentic,87,78,0.65,1.0755464090034366,"Only cluster that satisfies the hardware and network requirement, even if busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634.0,2324.0,5974.0,580.0,52826.0,91.0,4.0,2320.0,5394.0,0.65,0.015,0.16
