,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
0,soonest,15,64,0.65,0.00033869105391204357,Smallest queue depth: 3585 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,64,hpc,304658,3724,4117,531,39359,74,7,3717,3586,0.65,0.015,0.16
1,soonest,33,64,0.65,0.0003140629269182682,Smallest queue depth: 3586 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,17,64,hpc,304658,3724,4117,530,39285,74,7,3710,3587,0.65,0.015,0.16
2,soonest,53,64,0.65,0.0004884428344666958,Smallest queue depth: 3587 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,38,64,hpc,304658,3724,4117,529,39211,74,7,3703,3588,0.65,0.015,0.16
3,soonest,20,26,23064.0,0.00033510313369333744,Smallest queue depth: 1 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,15,26,cloud,8384,130,131,6,402,64,1,6,2,1.5,0.08,1.49
4,soonest,0,94,0.65,0.0003015280235558748,Smallest queue depth: 6457 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,94,hpc,761900,9296,7619,1161,116100,100,8,9288,6458,0.65,0.015,0.16
5,soonest,49,80,48089.600000000006,0.00026017683558166027,Smallest queue depth: 9800 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,80,hpc,1280000,1400,10000,-72,-9216,128,7,-504,9801,0.65,0.015,0.16
6,soonest,42,5,0.65,0.00027002603746950626,Smallest queue depth: 5947 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,5,hpc,654624,5232,6819,871,83621,96,6,5226,5948,0.65,0.015,0.16
7,soonest,97,64,0.65,0.0004998848307877779,Smallest queue depth: 3588 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,35,64,hpc,304658,3724,4117,528,39137,74,7,3696,3589,0.65,0.015,0.16
8,soonest,44,3,1.5,0.00027608778327703476,Smallest queue depth: 14 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,3,cloud,1792,0,28,13,858,64,0,0,15,1.5,0.08,1.49
9,soonest,74,64,1511656.25,0.0005859530065208673,Smallest queue depth: 3589 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,26,64,hpc,304658,3724,4117,-997,-73713,74,7,-6979,3590,0.65,0.015,0.16
