,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
0,agentic-cost,65,98,,4.161541380919516,Valgrind is available. Hardware requirements are met. The gpu partition has the lowest queue depth.,BUSY,SUCCESS,SelectionStatus.SELECTED,33,98,hpc,602164.0,4158.0,6406.0,693.0,65142.0,94.0,6.0,4158.0,5714.0,0.65,0.015,0.16
1,agentic-cost,91,,,1.171337564010173,All selection strategies failed. AgenticSelector: The provided cluster does not have the correct cmake version and is busy.,,REJECTED,SelectionStatus.REJECTED,2,,,,,,,,,,,,,,
2,agentic-cost,23,5,0.65,1.2525711029302329,Cluster has Omnipath and GPUs with MPI but is busy.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,5,hpc,654624.0,5232.0,6819.0,871.0,83621.0,96.0,6.0,5226.0,5948.0,0.65,0.015,0.16
3,agentic-cost,66,,,1.689226779853925,"All selection strategies failed. AgenticSelector: All clusters are BUSY. 66 has the smallest queue depth, but I cannot verify the flax version.",,REJECTED,SelectionStatus.REJECTED,3,,,,,,,,,,,,,,
4,agentic-cost,40,45,,2.0642568999901414,"Best combination of immediately available resources (empty queue), PyTorch support, GPU and low-latency MPI via Omnipath.",BUSY,SUCCESS,SelectionStatus.SELECTED,34,45,hpc,991300.0,8148.0,8620.0,1164.0,133860.0,115.0,7.0,8148.0,7457.0,0.65,0.015,0.16
5,agentic-cost,72,,,2.0796827769372612,"All selection strategies failed. AgenticSelector: No cluster is READY. Cluster 5 is selected, as the least BUSY based on queue depth, though pydantic 0.1.0 is missing.",,REJECTED,SelectionStatus.REJECTED,4,,,,,,,,,,,,,,
6,agentic-cost,1,,,2.1239496159832925,"All selection strategies failed. AgenticSelector: All clusters are busy, choosing the least busy cluster with the requested GPU count and support for low latency MPI; numpy version must be verified after selection. ",,REJECTED,SelectionStatus.REJECTED,4,,,,,,,,,,,,,,
7,agentic-cost,42,5,0.65,2.63764217402786,Lowest queue depth among clusters that meet hardware and software requirements (containerization for Streamlit).,BUSY,SUCCESS,SelectionStatus.SELECTED,5,5,hpc,654624.0,5232.0,6819.0,870.0,83525.0,96.0,6.0,5220.0,5949.0,0.65,0.015,0.16
8,agentic-cost,17,46,0.65,1.9168213978409767,"Only READY cluster with correct gpcnet version, GPU count, and low-latency MPI.",BUSY,SUCCESS,SelectionStatus.SELECTED,7,46,hpc,1002456.0,2954.0,8568.0,421.0,49257.0,117.0,7.0,2947.0,8147.0,0.65,0.015,0.16
9,agentic-cost,94,25,1.3,2.611753186909482,"Cluster 25 has sufficient GPUs, though it doesn't have the exact gpcnet version requested. No READY clusters were available. ",BUSY,SUCCESS,SelectionStatus.SELECTED,4,25,hpc,1071720.0,20728.0,8931.0,2590.0,310855.0,120.0,8.0,20720.0,6341.0,0.65,0.015,0.16
10,agentic-cost,53,94,0.65,1.510312977945432,"Best match and immediately available. The user requested podman, which cluster 76 lacks.",BUSY,SUCCESS,SelectionStatus.SELECTED,38,94,hpc,761900.0,9296.0,7619.0,1161.0,116100.0,100.0,8.0,9288.0,6458.0,0.65,0.015,0.16
11,agentic-cost,73,64,0.65,4.472473333124071,"Lowest queue depth among busy clusters, IOR 3.0.7 available, and NVIDIA H100 GPUs available.",BUSY,SUCCESS,SelectionStatus.SELECTED,22,64,hpc,304658.0,3724.0,4117.0,531.0,39359.0,74.0,7.0,3717.0,3586.0,0.65,0.015,0.16
12,agentic-cost,13,42,,2.117955173831433,"osu-benchmarks is available via Spack and the cluster has AMD Instinct MI250X GPUs. There are only 33 pending jobs in the queue, making it the least busy cluster.",BUSY,SUCCESS,SelectionStatus.SELECTED,21,42,hpc,768200.0,1071.0,7682.0,153.0,15300.0,100.0,7.0,1071.0,7530.0,0.65,0.015,0.16
13,agentic-cost,36,16,,3.327349942876026,"Least busy of the viable clusters, and meets hardware/software requirements besides Keras-CV.",BUSY,SUCCESS,SelectionStatus.SELECTED,12,16,hpc,1002588.0,10270.0,8643.0,2054.0,238351.0,116.0,5.0,10270.0,6590.0,0.65,0.015,0.16
14,agentic-cost,75,66,0.65,1.9107929680030793,Lowest queue depth and supports low latency MPI (UCX).,BUSY,SUCCESS,SelectionStatus.SELECTED,5,66,hpc,919255.0,6420.0,8135.0,1069.0,120797.0,113.0,6.0,6414.0,7066.0,0.65,0.015,0.16
15,agentic-cost,35,,,1.3283012059982866,All selection strategies failed. AgenticSelector: No cluster proposals were provided for evaluation.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
16,agentic-cost,79,7,0.65,1.208394152810797,Cluster 7 has the lowest queue depth and a known Horovod installation.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,7,hpc,1112274.0,1092.0,9117.0,181.0,22082.0,122.0,6.0,1086.0,8936.0,0.65,0.015,0.16
17,agentic-cost,39,82,,2.173411879921332,Can run the job on CPU as requested.,BUSY,SUCCESS,SelectionStatus.SELECTED,34,82,hpc,497728.0,113.0,5656.0,113.0,9944.0,88.0,1.0,113.0,5544.0,0.65,0.015,0.16
18,agentic-cost,74,33,1511656.25,2.2149070710875094,Cluster 33 is the best available cluster due to its lower queue depth among other busy clusters and provides the required number of idle nodes and hardware specifications.,BUSY,SUCCESS,SelectionStatus.SELECTED,26,33,hpc,1232896.0,14945.0,9632.0,610.0,78080.0,128.0,7.0,4270.0,7498.0,0.65,0.015,0.16
19,agentic-cost,43,79,,1.2060959399677813,Cluster has the requested GPUs and low latency MPI. No READY clusters available.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6843.0,0.65,0.015,0.16
20,agentic-cost,81,74,,1.6050422647967935,"Cluster 74 is the least busy based on queue depth, has amg2023 installed, and has sufficient resources.",BUSY,SUCCESS,SelectionStatus.SELECTED,16,74,hpc,1102800.0,7376.0,9190.0,922.0,110640.0,120.0,8.0,7376.0,8269.0,0.65,0.015,0.16
21,agentic-cost,98,2,0.65,1.2706198119558394,Lowest queue depth among BUSY clusters with suitable GPUs and low-latency MPI.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,2,hpc,251328.0,390.0,3927.0,77.0,4962.0,64.0,5.0,385.0,3850.0,0.65,0.015,0.16
22,agentic-cost,64,98,156702.65000000002,1.6327986570540816,"Only cluster with the requested torchvision version pre-installed and sufficient resources, despite being busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,6,98,hpc,602164.0,4158.0,6406.0,202.0,18988.0,94.0,6.0,1212.0,5715.0,0.65,0.015,0.16
23,agentic-cost,33,100,0.65,2.440487008076161,Shortest queue on GPU partition and has all the requested hardware and software.,BUSY,SUCCESS,SelectionStatus.SELECTED,17,100,hpc,499467.0,570.0,5741.0,113.0,9831.0,87.0,5.0,565.0,5628.0,0.65,0.015,0.16
24,agentic-cost,34,1,0.65,1.4178244681097567,Supports Lustre and TCP. Neither cluster has Uvicorn pre-installed.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,1,hpc,638911.0,4734.0,7021.0,788.0,71708.0,91.0,6.0,4728.0,6233.0,0.65,0.015,0.16
25,agentic-cost,5,2,,2.011213727062568,Least busy cluster with sufficient hardware resources.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,2,hpc,251328.0,390.0,3927.0,77.0,4962.0,64.0,5.0,385.0,3851.0,0.65,0.015,0.16
26,agentic-cost,0,,,1.526189889991656,"All selection strategies failed. AgenticSelector: The requested smilei version (5.0.7) is not available on cluster 94, and it is currently BUSY.",,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
27,agentic-cost,57,5,0.65,1.8094119790475816,"Slightly less busy queue, more available cores, and better GPUs.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,5,hpc,654624.0,5232.0,6819.0,869.0,83429.0,96.0,6.0,5214.0,5950.0,0.65,0.015,0.16
28,agentic-cost,37,14,5.8500000000000005,2.452585332095623,"Only cluster reporting READY status, though its actual status is BUSY.",BUSY,SUCCESS,SelectionStatus.SELECTED,12,14,cloud,3328.0,0.0,52.0,32.0,2076.0,64.0,0.0,0.0,18.0,1.5,0.08,1.49
29,agentic-cost,82,98,0.65,1.8472880208864808,Cluster 98 has a usable version of numba in a conda environment.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164.0,4158.0,6406.0,201.0,18894.0,94.0,6.0,1206.0,5716.0,0.65,0.015,0.16
30,agentic-cost,60,64,,1.7477012451272458,"Least busy based on queue depth, meets minimum hardware and interconnect requirements.",BUSY,SUCCESS,SelectionStatus.SELECTED,23,64,hpc,304658.0,3724.0,4117.0,531.0,39359.0,74.0,7.0,3717.0,3587.0,0.65,0.015,0.16
31,agentic-cost,84,54,0.65,2.3671027889940888,Cluster 54 has the exact scanpy version requested and matches hardware requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,54,hpc,1121456.0,1504.0,9424.0,187.0,22253.0,119.0,8.0,1496.0,9237.0,0.65,0.015,0.16
32,agentic-cost,63,97,20594.600000000002,1.595437829149887,Both clusters are BUSY and do not have hiphive installed. Cluster 97 has a smaller queue depth.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,97,hpc,717600.0,8025.0,6900.0,1427.0,148423.0,104.0,5.0,7135.0,5296.0,0.65,0.015,0.16
33,agentic-cost,44,,,1.1408661080058664,All selection strategies failed. AgenticSelector: No proposals received.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
34,agentic-cost,90,64,0.65,3.3956340679433197,"Lowest queue depth among busy clusters, and meets all software and hardware requirements.",BUSY,SUCCESS,SelectionStatus.SELECTED,11,64,hpc,304658.0,3724.0,4117.0,530.0,39285.0,74.0,7.0,3710.0,3588.0,0.65,0.015,0.16
35,agentic-cost,6,79,0.65,1.4507300998084247,Cluster 79 is BUSY but matches hardware requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,79,hpc,748604.0,2556.0,7268.0,425.0,43793.0,103.0,6.0,2550.0,6844.0,0.65,0.015,0.16
36,agentic-cost,26,64,0.65,3.975285767810419,"The cluster has the requested netcdf-c version (4.8.1) available as a module, and each node has sufficient GPUs (7 H100s). It also has the minimum amount of pending jobs in the queue.",BUSY,SUCCESS,SelectionStatus.SELECTED,32,64,hpc,304658.0,3724.0,4117.0,529.0,39211.0,74.0,7.0,3703.0,3589.0,0.65,0.015,0.16
37,agentic-cost,50,5,78.65,1.5702814569231123,Lowest number of running jobs among busy clusters.,BUSY,SUCCESS,SelectionStatus.SELECTED,6,5,hpc,654624.0,5232.0,6819.0,858.0,82373.0,96.0,6.0,5148.0,5951.0,0.65,0.015,0.16
38,agentic-cost,69,5,1.3,1.5981616592034698,Smaller queue depth than cluster 55 and no other constraints.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,5,hpc,654624.0,5232.0,6819.0,857.0,82277.0,96.0,6.0,5142.0,5952.0,0.65,0.015,0.16
39,agentic-cost,30,64,0.65,3.9524566009640694,"Lowest queue depth, H100 GPUs, and low-latency MPI implementation (MPICH with OFI) available.",BUSY,SUCCESS,SelectionStatus.SELECTED,8,64,hpc,304658.0,3724.0,4117.0,528.0,39137.0,74.0,7.0,3696.0,3590.0,0.65,0.015,0.16
40,agentic-cost,87,78,0.65,1.2306938169058412,"Only option that satisfies the hardware and software requirements.  The cluster is BUSY, but there are no other options.",BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634.0,2324.0,5974.0,580.0,52826.0,91.0,4.0,2320.0,5394.0,0.65,0.015,0.16
41,agentic-cost,55,,,1.4560998470988125,All selection strategies failed. AgenticSelector: No clusters are available to run the job. All have significant queue depths. ,,REJECTED,SelectionStatus.REJECTED,15,,,,,,,,,,,,,,
42,agentic-cost,89,25,765196.25,1.8356084118131548,"Cluster 25 has the requested software (sentence-transformers <= 3.6.2) and meets the hardware requirements (enough nodes and GPUs). Though the queue is busy, it has the most available resources.",BUSY,SUCCESS,SelectionStatus.SELECTED,9,25,hpc,1071720.0,20728.0,8931.0,1505.0,180655.0,120.0,8.0,12040.0,6342.0,0.65,0.015,0.16
43,agentic-cost,4,100,0.65,2.188300109002739,"Although busy, cluster 100 has a relatively shorter GPU queue, and offers the required A100 GPUs and pymatgen installation.",BUSY,SUCCESS,SelectionStatus.SELECTED,4,100,hpc,499467.0,570.0,5741.0,112.0,9744.0,87.0,5.0,560.0,5629.0,0.65,0.015,0.16
44,agentic-cost,20,67,23064.0,1.9202562940772623,"Cluster is READY, uses Singularity container, has necessary resources, and can accommodate the GPU request.",BUSY,SUCCESS,SelectionStatus.SELECTED,15,67,cloud,11392.0,340.0,178.0,46.0,2982.0,64.0,2.0,92.0,9.0,1.5,0.08,1.49
45,agentic-cost,67,10,0.65,2.5656554240267724,"Both clusters are BUSY, but cluster 10 has the shortest queue.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,10,hpc,1255776.0,12200.0,9888.0,1524.0,193615.0,127.0,8.0,12192.0,8364.0,0.65,0.015,0.16
46,agentic-cost,71,59,,1.8110931399278343,Cluster 59 has the lowest queue depth of all candidate clusters while satisfying the hardware and software requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,11,59,hpc,953465.0,5556.0,8291.0,926.0,106490.0,115.0,6.0,5556.0,7366.0,0.65,0.015,0.16
47,agentic-cost,11,66,13456625.0,3.6595940738916397,Best hardware match and supports low latency MPI.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,66,hpc,919255.0,6420.0,8135.0,-3481.0,-393353.0,113.0,6.0,-20886.0,7067.0,0.65,0.015,0.16
48,agentic-cost,46,,,1.4294710359536111,All selection strategies failed. AgenticSelector: No clusters available to evaluate.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
