,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
0,soonest,26,64,0.65,0.00041496194899082184,Smallest queue depth: 3585 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,32,64,hpc,304658,3724,4117,531,39359,74,7,3717,3586,0.65,0.015,0.16
1,soonest,28,52,,0.00024230289272964,Smallest queue depth: 0 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,3,52,standalone,24,0,1,1,14,24,0,0,1,0.12,0.01,0.44
2,soonest,49,80,48089.600000000006,0.00019425107166171074,Smallest queue depth: 9800 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,80,hpc,1280000,1400,10000,-72,-9216,128,7,-504,9801,0.65,0.015,0.16
3,soonest,42,5,0.65,0.00021183397620916367,Smallest queue depth: 5947 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,5,hpc,654624,5232,6819,871,83621,96,6,5226,5948,0.65,0.015,0.16
4,soonest,69,5,1.3,0.00019570393487811089,Smallest queue depth: 5948 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,5,hpc,654624,5232,6819,870,83525,96,6,5220,5949,0.65,0.015,0.16
5,soonest,15,64,0.65,0.00020114402286708355,Smallest queue depth: 3586 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,64,hpc,304658,3724,4117,530,39285,74,7,3710,3587,0.65,0.015,0.16
6,soonest,84,100,0.65,0.00022278516553342342,Smallest queue depth: 5627 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,100,hpc,499467,570,5741,113,9831,87,5,565,5628,0.65,0.015,0.16
7,soonest,79,16,0.65,0.00017820997163653374,Smallest queue depth: 6589 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,16,hpc,1002588,10270,8643,2053,238235,116,5,10265,6590,0.65,0.015,0.16
8,soonest,10,86,5776134.65,0.00019047409296035767,Smallest queue depth: 4490 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,86,hpc,687888,9016,6744,-727,-74134,102,4,-2908,4491,0.65,0.015,0.16
9,soonest,68,83,5.8500000000000005,0.00033237505704164505,Smallest queue depth: 5221 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,14,83,hpc,451752,785,5378,154,12936,84,5,770,5222,0.65,0.015,0.16
10,soonest,82,98,0.65,0.00028155697509646416,Smallest queue depth: 5713 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164,4158,6406,692,65048,94,6,4152,5714,0.65,0.015,0.16
11,soonest,66,78,31.849999999999998,0.0002505979500710964,Smallest queue depth: 5393 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,78,hpc,543634,2324,5974,574,52280,91,4,2296,5394,0.65,0.015,0.16
12,soonest,70,68,13106.6,0.0002560890279710293,Smallest queue depth: 8800 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,68,hpc,1212498,4938,9623,681,85877,126,6,4086,8801,0.65,0.015,0.16
13,soonest,62,64,29767.399999999998,0.00023557990789413452,Smallest queue depth: 3587 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,64,hpc,304658,3724,4117,316,23449,74,7,2212,3588,0.65,0.015,0.16
14,soonest,51,64,,0.00034010899253189564,Smallest queue depth: 3588 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,33,64,hpc,304658,3724,4117,316,23449,74,7,2212,3589,0.65,0.015,0.16
15,soonest,22,20,0.65,0.00020452099852263927,Smallest queue depth: 5230 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,20,hpc,432683,1235,5477,246,19434,79,5,1230,5231,0.65,0.015,0.16
16,soonest,58,78,0.65,0.00017428305000066757,Smallest queue depth: 5394 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634,2324,5974,573,52189,91,4,2292,5395,0.65,0.015,0.16
17,soonest,47,27,0.65,0.00017092609778046608,Smallest queue depth: 7864 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,27,hpc,818448,960,8024,159,16266,102,6,954,7865,0.65,0.015,0.16
18,soonest,4,78,0.65,0.0001683610025793314,Smallest queue depth: 5395 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,78,hpc,543634,2324,5974,572,52098,91,4,2288,5396,0.65,0.015,0.16
19,soonest,64,100,156702.65000000002,0.0001885599922388792,Smallest queue depth: 5628 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,6,100,hpc,499467,570,5741,-378,-32886,87,5,-1890,5629,0.65,0.015,0.16
20,soonest,60,73,,0.00027994485571980476,Smallest queue depth: 39 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,23,73,cloud,8128,0,127,88,5676,64,0,0,40,1.5,0.08,1.49
21,soonest,13,64,,0.000234988983720541,Smallest queue depth: 3589 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,21,64,hpc,304658,3724,4117,316,23449,74,7,2212,3590,0.65,0.015,0.16
22,soonest,11,96,13456625.0,0.0001727889757603407,Smallest queue depth: 5576 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,96,hpc,687456,8208,6944,-3182,-315018,99,6,-19092,5577,0.65,0.015,0.16
23,soonest,81,72,,0.00023915711790323257,Smallest queue depth: 10 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,16,72,cloud,2624,0,41,31,1987,64,0,0,11,1.5,0.08,1.49
24,soonest,19,78,0.65,0.00019452115520834923,Smallest queue depth: 5396 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634,2324,5974,571,52007,91,4,2284,5397,0.65,0.015,0.16
25,soonest,94,97,0.65,0.0001803850755095482,Smallest queue depth: 5295 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,97,hpc,717600,8025,6900,1603,166727,104,5,8015,5296,0.65,0.015,0.16
26,soonest,5,35,,0.0001692629884928465,Smallest queue depth: 0 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,4,35,standalone,26,0,1,1,23,26,0,0,1,0.12,0.01,0.44
27,soonest,30,64,0.65,0.00023182202130556107,Smallest queue depth: 3590 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,64,hpc,304658,3724,4117,315,23375,74,7,2205,3591,0.65,0.015,0.16
28,soonest,72,86,144809.6,0.00020041316747665405,Smallest queue depth: 4491 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,86,hpc,687888,9016,6744,-1199,-122278,102,4,-4796,4492,0.65,0.015,0.16
29,soonest,1,19,,0.00021451013162732124,Smallest queue depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,19,standalone,20,0,1,1,7,20,0,0,1,0.12,0.01,0.44
30,soonest,35,82,,0.0001809750683605671,Smallest queue depth: 5543 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,82,hpc,497728,113,5656,113,9944,88,1,113,5544,0.65,0.015,0.16
