,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
0,agentic-cost,3,82,0.65,2.389573381980881,Shortest queue length and meets all requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,18,82,hpc,497728.0,113.0,5656.0,112.0,9856.0,88.0,1.0,112.0,5544.0,0.65,0.015,0.16
1,agentic-cost,25,28,,2.304664704017341,"Closest hardware match, even though BUSY and fabric support might be suboptimal.",BUSY,SUCCESS,SelectionStatus.SELECTED,6,28,hpc,808562.0,11557.0,7418.0,1651.0,180026.0,109.0,7.0,11557.0,5768.0,0.65,0.015,0.16
2,agentic-cost,22,59,0.65,1.8105191139038652,Slightly lower queue depth compared to other BUSY clusters.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,59,hpc,953465.0,5556.0,8291.0,925.0,106375.0,115.0,6.0,5550.0,7366.0,0.65,0.015,0.16
3,agentic-cost,76,44,624.6500000000001,2.1724759188946337,Lowest queue depth of all BUSY clusters and appropriate hardware.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,44,hpc,629424.0,2244.0,6696.0,717.0,67441.0,94.0,3.0,2151.0,5949.0,0.65,0.015,0.16
4,agentic-cost,28,,,2.7962152778636664,"All selection strategies failed. AgenticSelector: Both clusters are BUSY, but cluster 41 at least meets the GPU requirements. However, neither can run the job right now due to load. Rejecting because of BUSY status.",,REJECTED,SelectionStatus.REJECTED,3,,,,,,,,,,,,,,
5,agentic-cost,56,42,1.3,1.6827622971031815,Closest match to requirements despite being busy.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,42,hpc,768200.0,1071.0,7682.0,151.0,15100.0,100.0,7.0,1057.0,7530.0,0.65,0.015,0.16
6,agentic-cost,30,64,0.65,1.5655148979276419,Least busy cluster with the requested hardware and low-latency MPI.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,64,hpc,304658.0,3724.0,4117.0,531.0,39359.0,74.0,7.0,3717.0,3586.0,0.65,0.015,0.16
7,agentic-cost,75,97,0.65,1.9243609821423888,Lowest queue depth among BUSY clusters that meet requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,97,hpc,717600.0,8025.0,6900.0,1604.0,166831.0,104.0,5.0,8020.0,5296.0,0.65,0.015,0.16
8,agentic-cost,91,,,1.0584648340009153,All selection strategies failed. AgenticSelector: Cluster 45 is BUSY and does not have the requested cmake version.,,REJECTED,SelectionStatus.REJECTED,2,,,,,,,,,,,,,,
9,agentic-cost,93,,,0.9813919579610229,All selection strategies failed. AgenticSelector: No clusters available to evaluate.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
10,agentic-cost,50,66,78.65,1.9316638589370996,"All clusters are BUSY, but cluster 66 has a shorter queue than most, and has a better GPU, so is a better choice.",BUSY,SUCCESS,SelectionStatus.SELECTED,6,66,hpc,919255.0,6420.0,8135.0,1059.0,119667.0,113.0,6.0,6354.0,7066.0,0.65,0.015,0.16
11,agentic-cost,32,61,0.65,1.9852553110104054,Lowest queue depth (28 jobs) while meeting all requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,18,61,hpc,1204056.0,2532.0,9556.0,421.0,53046.0,126.0,6.0,2526.0,9135.0,0.65,0.015,0.16
12,agentic-cost,20,67,23064.0,1.98153122398071,"Cluster 67 is ready and meets the hardware, network, and software requirements (assuming numba and singularity are available in the container).",BUSY,SUCCESS,SelectionStatus.SELECTED,15,67,cloud,11392.0,340.0,178.0,46.0,2982.0,64.0,2.0,92.0,9.0,1.5,0.08,1.49
13,agentic-cost,33,100,0.65,1.9803224210627377,"All clusters are busy, selecting the one with the shortest queue.",BUSY,SUCCESS,SelectionStatus.SELECTED,17,100,hpc,499467.0,570.0,5741.0,113.0,9831.0,87.0,5.0,565.0,5628.0,0.65,0.015,0.16
14,agentic-cost,60,64,,1.7293166948948056,"Lowest queue depth (3586) among clusters that meet node, GPU, and low latency MPI requirements.",BUSY,SUCCESS,SelectionStatus.SELECTED,23,64,hpc,304658.0,3724.0,4117.0,531.0,39359.0,74.0,7.0,3717.0,3587.0,0.65,0.015,0.16
15,agentic-cost,42,5,0.65,3.066399714909494,Smallest queue depth among the clusters with the required hardware. Streamlit needs to be installed via container.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,5,hpc,654624.0,5232.0,6819.0,871.0,83621.0,96.0,6.0,5226.0,5948.0,0.65,0.015,0.16
16,agentic-cost,68,76,5.8500000000000005,1.4740691741462797,Matches software and hardware requirements with the shortest queue depth.,BUSY,SUCCESS,SelectionStatus.SELECTED,14,76,hpc,1104480.0,8394.0,9204.0,1396.0,167520.0,120.0,6.0,8376.0,7806.0,0.65,0.015,0.16
17,agentic-cost,1,79,,2.693033415824175,"Best support for low latency MPI and includes a compatible numpy version. All clusters are busy, so this is the best compromise.",BUSY,SUCCESS,SelectionStatus.SELECTED,4,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6843.0,0.65,0.015,0.16
18,agentic-cost,37,,,1.9908183040097356,All selection strategies failed. AgenticSelector: No cluster is READY and all are experiencing high load or queue depths.,,REJECTED,SelectionStatus.REJECTED,12,,,,,,,,,,,,,,
19,agentic-cost,15,48,0.65,1.5990066339727491,"Shortest queue. Hardware requirements met, but user will need to install trl.",BUSY,SUCCESS,SelectionStatus.SELECTED,5,48,hpc,684881.0,1647.0,6781.0,548.0,55348.0,101.0,3.0,1644.0,6233.0,0.65,0.015,0.16
20,agentic-cost,64,98,156702.65000000002,2.1807931079529226,Best match and immediately available.,BUSY,SUCCESS,SelectionStatus.SELECTED,6,98,hpc,602164.0,4158.0,6406.0,202.0,18988.0,94.0,6.0,1212.0,5714.0,0.65,0.015,0.16
21,agentic-cost,34,1,0.65,1.6536268200725317,"Both clusters are BUSY and require manual installation of uvicorn. Cluster 1 has a smaller queue depth, potentially leading to faster job execution.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,1,hpc,638911.0,4734.0,7021.0,788.0,71708.0,91.0,6.0,4728.0,6233.0,0.65,0.015,0.16
22,agentic-cost,82,98,0.65,1.5201849478762597,Cluster 98 offers a close version of numba (1.0.7) and meets the other requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164.0,4158.0,6406.0,201.0,18894.0,94.0,6.0,1206.0,5715.0,0.65,0.015,0.16
23,agentic-cost,19,78,0.65,1.8451103412080556,Only option presented. Cluster 78 is BUSY but meets requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634.0,2324.0,5974.0,580.0,52826.0,91.0,4.0,2320.0,5394.0,0.65,0.015,0.16
24,agentic-cost,38,79,,1.1325180940330029,Only cluster that supports low latency MPI.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6844.0,0.65,0.015,0.16
25,agentic-cost,70,,,2.8416488531511277,All selection strategies failed. AgenticSelector: Cluster is BUSY and cannot guarantee pyarrow version.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
26,agentic-cost,87,,,1.1938099430408329,"All selection strategies failed. AgenticSelector: Cluster is BUSY with large queue depth, user needs to manage software",,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
27,agentic-cost,57,5,0.65,1.9383129039779305,"Both clusters are busy and have the required GPUs and ethernet, but cluster 5 has more available cores.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,5,hpc,654624.0,5232.0,6819.0,870.0,83525.0,96.0,6.0,5220.0,5949.0,0.65,0.015,0.16
28,agentic-cost,94,,,2.140065737068653,"All selection strategies failed. AgenticSelector: No cluster meets the requirements, but Cluster 25 best satisfies the GPU request even though it is BUSY and the gpcnet version doesn't match.",,REJECTED,SelectionStatus.REJECTED,4,,,,,,,,,,,,,,
29,agentic-cost,84,54,0.65,1.8415216878056526,"Cluster 54 best matches the request with scanpy version 3.7.4 available and all hardware/network requirements met, despite being BUSY.",BUSY,SUCCESS,SelectionStatus.SELECTED,3,54,hpc,1121456.0,1504.0,9424.0,187.0,22253.0,119.0,8.0,1496.0,9237.0,0.65,0.015,0.16
30,agentic-cost,73,64,0.65,2.565147504908964,Cluster 64 has the lowest queue depth among busy clusters with the correct IOR version and requested GPUs.,BUSY,SUCCESS,SelectionStatus.SELECTED,22,64,hpc,304658.0,3724.0,4117.0,530.0,39285.0,74.0,7.0,3710.0,3588.0,0.65,0.015,0.16
31,agentic-cost,99,83,0.65,2.4131440629716963,"All clusters are busy, choosing the one with the shortest queue.",BUSY,SUCCESS,SelectionStatus.SELECTED,3,83,hpc,451752.0,785.0,5378.0,156.0,13104.0,84.0,5.0,780.0,5222.0,0.65,0.015,0.16
32,agentic-cost,97,41,0.65,1.9734205061104149,"Cluster 41 best matches all hardware, software, and timing requirements. It provides Singularity, Omnipath, Lustre, and GPUs, and assumes the user will bring their own MVAPICH2 within a container. While its actual status is BUSY, the other READY clusters don't match the requirements well.",BUSY,SUCCESS,SelectionStatus.SELECTED,35,41,hpc,1271296.0,6040.0,9932.0,754.0,96512.0,128.0,8.0,6032.0,9178.0,0.65,0.015,0.16
33,agentic-cost,27,80,,1.0495925669092685,"Cluster 80 is the only cluster with a READY verdict. It meets the hardware and MPI requirements, although Dask is not pre-installed.",BUSY,SUCCESS,SelectionStatus.SELECTED,7,80,hpc,1280000.0,1400.0,10000.0,200.0,25600.0,128.0,7.0,1400.0,9801.0,0.65,0.015,0.16
34,agentic-cost,6,,,1.928543623071164,All selection strategies failed. AgenticSelector: Cluster busy and requires user to install software.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
35,agentic-cost,51,54,,1.8103028521873057,"Smallest queue depth, PETSc available, low latency MPI, and 8 GPUs per node.",BUSY,SUCCESS,SelectionStatus.SELECTED,33,54,hpc,1121456.0,1504.0,9424.0,187.0,22253.0,119.0,8.0,1496.0,9238.0,0.65,0.015,0.16
36,agentic-cost,18,2,3920758.4000000004,1.967344565084204,"The cluster has Cython 3.8.7 installed, meets node and GPU requirements, and supports low-latency MPI.",BUSY,SUCCESS,SelectionStatus.SELECTED,3,2,hpc,251328.0,390.0,3927.0,-2378.0,-152158.0,64.0,5.0,-11890.0,3850.0,0.65,0.015,0.16
37,agentic-cost,71,59,,1.2905058530159295,"Smallest queue depth, meets the GPU per node requirement, and supports low latency MPI.",BUSY,SUCCESS,SelectionStatus.SELECTED,11,59,hpc,953465.0,5556.0,8291.0,925.0,106375.0,115.0,6.0,5550.0,7367.0,0.65,0.015,0.16
38,agentic-cost,41,,,0.9444100509863347,All selection strategies failed. AgenticSelector: No proposals received.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
39,agentic-cost,55,1,16226.6,4.026088078971952,"Cluster 1 offers the newest STREAM version, UCX for low latency MPI, and the lowest queue depth among viable options.",BUSY,SUCCESS,SelectionStatus.SELECTED,15,1,hpc,638911.0,4734.0,7021.0,630.0,57330.0,91.0,6.0,3780.0,6234.0,0.65,0.015,0.16
40,agentic-cost,72,54,144809.6,1.466009085997939,Lowest queue depth of the busy clusters.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,54,hpc,1121456.0,1504.0,9424.0,-285.0,-33915.0,119.0,8.0,-2280.0,9239.0,0.65,0.015,0.16
41,agentic-cost,26,5,0.65,3.930575996870175,Cluster 5 has all requirements and is not BUSY.,BUSY,SUCCESS,SelectionStatus.SELECTED,32,5,hpc,654624.0,5232.0,6819.0,869.0,83429.0,96.0,6.0,5214.0,5950.0,0.65,0.015,0.16
42,agentic-cost,40,83,,3.6416569880675524,"Cluster 83 had the lowest actual queue depth of all slurm-based candidate clusters that also met the software requirements. All READY candidates had a BUSY status and a very large queue depth, making the READY status unreliable.",BUSY,SUCCESS,SelectionStatus.SELECTED,34,83,hpc,451752.0,785.0,5378.0,156.0,13104.0,84.0,5.0,780.0,5223.0,0.65,0.015,0.16
43,agentic-cost,21,27,473.85,1.8242076898459345,Cluster 27 has a compatible version of networkx pre-installed.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,27,hpc,818448.0,960.0,8024.0,133.0,13614.0,102.0,6.0,798.0,7865.0,0.65,0.015,0.16
44,agentic-cost,62,64,29767.399999999998,2.7886869898065925,"Lowest queue depth, has the software and resources.",BUSY,SUCCESS,SelectionStatus.SELECTED,9,64,hpc,304658.0,3724.0,4117.0,316.0,23449.0,74.0,7.0,2212.0,3589.0,0.65,0.015,0.16
45,agentic-cost,39,64,,5.019637454999611,Smallest queue depth and meets all requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,34,64,hpc,304658.0,3724.0,4117.0,316.0,23449.0,74.0,7.0,2212.0,3590.0,0.65,0.015,0.16
46,agentic-cost,81,64,,4.968737120972946,Shortest queue and meets all the requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,16,64,hpc,304658.0,3724.0,4117.0,316.0,23449.0,74.0,7.0,2212.0,3591.0,0.65,0.015,0.16
47,agentic-cost,65,64,,2.8139709380920976,"Lowest queue depth with valgrind available and sufficient GPUs per node, but memory is critically low.",BUSY,SUCCESS,SelectionStatus.SELECTED,33,64,hpc,304658.0,3724.0,4117.0,316.0,23449.0,74.0,7.0,2212.0,3592.0,0.65,0.015,0.16
48,agentic-cost,79,7,0.65,1.3586990989279002,"All clusters are BUSY, but cluster 7 has the lowest queue depth and Horovod already installed.",BUSY,SUCCESS,SelectionStatus.SELECTED,3,7,hpc,1112274.0,1092.0,9117.0,181.0,22082.0,122.0,6.0,1086.0,8936.0,0.65,0.015,0.16
49,agentic-cost,10,,,1.1892661759629846,All selection strategies failed. AgenticSelector: No suitable cluster was found. Cluster 96 is BUSY and has an incompatible cmake version.,,REJECTED,SelectionStatus.REJECTED,2,,,,,,,,,,,,,,
50,agentic-cost,11,66,13456625.0,1.3982600029557943,All clusters are busy. Cluster 66 has the lowest queue depth and meets all other requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,66,hpc,919255.0,6420.0,8135.0,-3491.0,-394483.0,113.0,6.0,-20946.0,7067.0,0.65,0.015,0.16
51,agentic-cost,52,41,0.65,1.6322513970080763,All clusters are busy; cluster 41 has the shortest queue.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,41,hpc,1271296.0,6040.0,9932.0,753.0,96384.0,128.0,8.0,6024.0,9179.0,0.65,0.015,0.16
