,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
0,queue-depth,97,64,0.65,0.0006362199783325195,Least busy compatible worker found. Queue Depth: 3585 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,35,64,hpc,304658,3724,4117,531,39359,74,7,3717,3586,0.65,0.015,0.16
1,queue-depth,86,83,0.65,0.00023736199364066124,Least busy compatible worker found. Queue Depth: 5221 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,83,hpc,451752,785,5378,156,13104,84,5,780,5222,0.65,0.015,0.16
2,queue-depth,71,6,,0.00035304203629493713,Least busy compatible worker found. Queue Depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,11,6,standalone,30,0,1,1,16,30,0,0,1,0.12,0.01,0.44
3,queue-depth,10,86,5776134.65,0.00030179391615092754,Least busy compatible worker found. Queue Depth: 4490 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,86,hpc,687888,9016,6744,-727,-74134,102,4,-2908,4491,0.65,0.015,0.16
4,queue-depth,67,10,1.3,0.00027770805172622204,Least busy compatible worker found. Queue Depth: 8363 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,10,hpc,1255776,12200,9888,1524,193615,127,8,12192,8364,0.65,0.015,0.16
5,queue-depth,38,77,,0.00023384392261505127,Least busy compatible worker found. Queue Depth: 0 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,2,77,standalone,16,0,1,1,11,16,0,0,1,0.12,0.01,0.44
6,queue-depth,65,64,,0.0006117429584264755,Least busy compatible worker found. Queue Depth: 3586 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,33,64,hpc,304658,3724,4117,531,39359,74,7,3717,3587,0.65,0.015,0.16
7,queue-depth,37,88,5.8500000000000005,0.0003707760479301214,Least busy compatible worker found. Queue Depth: 9 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,88,cloud,960,0,15,3,222,64,0,0,10,1.5,0.08,1.49
8,queue-depth,24,98,0.65,0.00023744115605950356,Least busy compatible worker found. Queue Depth: 5713 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164,4158,6406,692,65048,94,6,4152,5714,0.65,0.015,0.16
9,queue-depth,48,23,1.5,0.0002344150561839342,Least busy compatible worker found. Queue Depth: 18 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,23,cloud,7680,102,120,101,6517,64,1,101,19,1.5,0.08,1.49
10,queue-depth,26,64,0.65,0.00048434105701744556,Least busy compatible worker found. Queue Depth: 3587 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,32,64,hpc,304658,3724,4117,530,39285,74,7,3710,3588,0.65,0.015,0.16
11,queue-depth,39,64,,0.0005932277999818325,Least busy compatible worker found. Queue Depth: 3588 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,34,64,hpc,304658,3724,4117,530,39285,74,7,3710,3589,0.65,0.015,0.16
12,queue-depth,89,2,765196.25,0.00032829400151968,Least busy compatible worker found. Queue Depth: 3849 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,2,hpc,251328,390,3927,-1007,-64414,64,5,-5035,3850,0.65,0.015,0.16
